"bin_midpoint","stage.x","hemisphere","slope","slope_mean","slope_sd","slope_lower_95","slope_upper_95","intercept","slope_se","p_value","r_squared","n_cells_model","n_resamples_valid","prop_negative","prop_positive","k_sample","method","label","color","n_cells","sum_nT","mean_nT","median_nT","n_valid_lat_bins","min_abs_lat","max_abs_lat","lat_range","mean_t_over_nT","max_t_over_nT","prop_high_extrapolation","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","sampling_profile_dissim","slope_direction","bin","stage.y","short","bottom","top","dur","climate_state","climate_color"
248.3,"Olenekian","Northern",0.0710885922851865,0.0388983483271187,0.298133045008755,-0.467448173046264,0.679719968698001,41.6066473827889,0.39468205780624,0.63845571629863,0.022937306018927,12,100,0.44,0.56,2,"grid_cell_balanced_resampling_OLS","good","Northern",24,1299,54.125,20.5,6,3.19e-09,66.14311223,66.14311222681,0.65030652874391,1.60722901555556,0.0833333333333333,2,9,4,3,0.689202437604511,0.5,0.375,1.125,"reverse_LDG",50,"Olenekian","Ole",249.9,246.7,3.2,"Warmhouse","#b57a51"
250.901,"Induan","Northern",-0.0962649644705501,-0.124646581575593,0.170068633660046,-0.443859976283371,0.144320148142139,33.2000444112315,0.30638309915436,0.658786945085612,0.0256086089311459,10,100,0.75,0.25,2,"grid_cell_balanced_resampling_OLS","good","Northern",38,3249,85.5,32,5,6.15e-09,77.73177818,77.73177817385,0.50968485512924,1.80946173833333,0.0526315789473684,2,15,7.6,5,0.736136880563125,0.263157894736842,0.394736842105263,1,"normal_LDG",49,"Induan","Ind",251.902,249.9,2.002,"Hothouse","#95484b"
253.021,"Changhsingian","Northern",-0.391205431293065,-0.385931675789983,0.287247443218677,-0.890607808691254,0.0133719320500817,34.693267590961,0.328499170111561,0.347745469604773,0.291358066236813,5,100,0.96,0.04,1,"grid_cell_balanced_resampling_OLS","good","Northern",23,4285,186.304347826087,64,5,6.15e-09,78.13514109,78.13514108385,0.523885382460553,1.869993325,0.0434782608695652,1,10,4.6,3,0.822072626138654,0.217391304347826,0.434782608695652,0.9,"normal_LDG",48,"Changhsingian","Chg",254.14,251.902,2.238,"Coldhouse","#005344"
256.825,"Wuchiapingian","Northern",-0.458162043143135,-0.481153169647335,0.364518234860773,-1.16809254265892,0.0737771017076617,43.123827942833,0.310863052697827,0.213755648782449,0.35288093736486,6,100,0.92,0.08,1,"grid_cell_balanced_resampling_OLS","good","Northern",42,5092,121.238095238095,51.5,6,1.204524049,78.13514109,76.930617041,0.72346081286898,1.60924635,0.142857142857143,1,19,7,4.5,1.00203873810001,0.142857142857143,0.452380952380952,0.703125,"normal_LDG",47,"Wuchiapingian","Wuc",259.51,254.14,5.37,"Coolhouse","#007d65"
261.895,"Capitanian","Northern",-0.217395407029974,-0.323734103527262,0.260335786233293,-1.00968299329169,-0.029640641487829,28.9051752818514,0.579992317501723,0.631580410710931,0.0629391900422941,6,100,1,0,1,"grid_cell_balanced_resampling_OLS","good","Northern",26,2441,93.8846153846154,22.5,6,2.703756804,75.94987466,73.246117856,1.0048480054912,1.75219849541667,0.269230769230769,1,9,4.33333333333333,3.5,0.739422451735256,0.230769230769231,0.346153846153846,1.28571428571429,"normal_LDG",46,"Capitanian","Cap",264.28,259.51,4.77,"Coolhouse","#007d65"
265.59,"Wordian","Northern",-0.519281876633515,-0.469701240395143,0.183641552311896,-0.843495411165074,-0.212110622428258,49.4654473414267,0.261171320323695,0.0879519045405486,0.263350149993657,12,100,1,0,2,"grid_cell_balanced_resampling_OLS","good","Northern",20,2298,114.9,31,6,1.212552561,79.18997812,77.977425559,0.798877435400827,1.87998413814815,0.05,2,6,3.33333333333333,2.5,0.525357021462548,0.6,0.3,1,"normal_LDG",45,"Wordian","Wor",266.9,264.28,2.62,"Coolhouse","#007d65"
270.65,"Roadian","Northern",-0.43931735213135,-0.464197266147855,0.115822338897008,-0.638518447344839,-0.214669947098638,32.3553600741362,0.191082415324855,0.017199811631943,0.231880206002952,24,100,1,0,4,"grid_cell_balanced_resampling_OLS","good","Northern",38,6391,168.184210526316,31,6,2.417243934,73.61127037,71.194026436,0.705480705897923,1.6993112212,0.105263157894737,4,10,6.33333333333333,6,0.326145965996414,0.631578947368421,0.263157894736842,1.07142857142857,"normal_LDG",44,"Roadian","Roa",274.4,266.9,7.5,"Coldhouse","#005344"
278.85,"Kungurian","Northern",-0.19363656687395,-0.34328245100368,0.375865457028778,-1.21013591296496,0.0878345496949683,23.8716214750487,0.256794673915937,0.35238494066077,0.216600138825897,6,100,0.89,0.11,1,"grid_cell_balanced_resampling_OLS","good","Northern",37,3229,87.2702702702703,37,6,4.26e-10,70.73372045,70.733720449574,0.797144410337877,1.95553023590909,0.162162162162162,1,10,6.16666666666667,7,0.485584749869745,0.162162162162162,0.27027027027027,1.17391304347826,"normal_LDG",43,"Kungurian","Kun",283.3,274.4,8.9,"Coolhouse","#007d65"
286.7,"Artinskian","Northern",-1.55014371034434,-1.59656929602676,0.385964875684659,-2.1176966224238,-0.869766005670069,75.0893277776549,0.703774501888203,0.0594986416240839,0.472746035579121,8,100,1,0,2,"grid_cell_balanced_resampling_OLS","good","Northern",21,1117,53.1904761904762,42,4,1.358896896,41.5435043,40.184607404,0.973501413846865,1.82252512785714,0.142857142857143,2,13,5.25,3,1.00037785756119,0.380952380952381,0.619047619047619,0.978260869565218,"normal_LDG",42,"Artinskian","Art",290.1,283.3,6.8,"Coolhouse","#007d65"
291.81,"Sakmarian","Northern",0.134031548037739,0.137036858314563,0.136580115586105,-0.129547671689817,0.369494331670029,29.1408393219577,0.48636904121184,0.796675964183542,0.0186107542766328,6,100,0.13,0.87,1,"grid_cell_balanced_resampling_OLS","good","Northern",24,1270,52.9166666666667,22,6,1.335343625,67.42522977,66.089886145,0.976665542639976,1.95700807730769,0.25,1,8,4,3,0.724568837309472,0.25,0.333333333333333,0.775862068965517,"reverse_LDG",41,"Sakmarian","Sak",293.52,290.1,3.42,"Coolhouse","#007d65"
296.21,"Asselian","Northern",-0.0985462160015428,-0.091877736724045,0.224851782035922,-0.591267029956871,0.242375652808008,18.0779966850427,0.230620493843203,0.557297005336006,0.196035093483642,4,100,0.63,0.37,1,"grid_cell_balanced_resampling_OLS","good","Northern",15,481,32.0666666666667,15,4,11.19801743,64.8793186,53.68130117,0.943432215554846,1.748394932,0.2,1,7,3.75,3.5,0.666666666666667,0.266666666666667,0.466666666666667,1.32352941176471,"normal_LDG",40,"Asselian","Ass",298.9,293.52,5.38,"Coolhouse","#007d65"
301.3,"Gzhelian","Northern",-0.865042559782373,-0.739007159641018,0.166583191333897,-0.9322022412197,-0.554405067876352,46.0785129420602,0.30791438031035,0.0956559420416467,0.817838175164581,4,100,1,0,1,"grid_cell_balanced_resampling_OLS","good","Northern",6,455,75.8333333333333,45.5,4,2.737148645,62.33227921,59.595130565,0.796840338219356,1.212647295625,0,1,2,1.5,1.5,0.38490017945975,0.666666666666667,0.333333333333333,3.5,"normal_LDG",39,"Gzhelian","Gzh",303.7,298.9,4.8,"Coldhouse","#005344"
305.35,"Kasimovian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",2,13,6.5,6.5,2,29.07164723,36.91570949,7.84406226,0.61292585922619,0.798826980166667,0,1,1,1,1,0,1,0.5,4.5,NA,38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#005344"
311.1,"Moscovian","Northern",-0.0838814679766628,-0.12956522373636,0.0658070002718482,-0.214323215523578,-0.0521131159386527,9.09027438231121,0.0999385731343995,0.348179494451836,0.729539484405555,3,100,1,0,1,"grid_cell_balanced_resampling_OLS","good","Northern",5,128,25.6,12,3,6.798150903,34.5127684,27.714617497,1.03598167621906,1.6993112212,0.2,1,2,1.66666666666667,2,0.346410161513775,0.6,0.4,3,"normal_LDG",37,"Moscovian","Mos",315.2,307,8.2,"Coldhouse","#005344"
319.3,"Bashkirian","Northern",-0.205321337525216,-0.388726291828423,0.35767388586981,-1.11171717307341,-0.0322052445898675,33.0982712651209,0.228814212190939,0.444872361264025,0.30816669528858,4,100,1,0,1,"grid_cell_balanced_resampling_OLS","good","Northern",10,545,54.5,39,4,1.378811143,56.73585976,55.357048617,1.04591854171157,1.64138938485714,0.2,1,7,2.5,1,1.2,0.4,0.7,1.73076923076923,"normal_LDG",36,"Bashkirian","Bas",323.4,315.2,8.2,"Coldhouse","#005344"
326.85,"Serpukhovian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",10,579,57.9,46,2,1.378811143,19.81215675,18.433345607,0.940892136163453,1.93295611,0.2,1,9,5,5,1.13137084989848,0.2,0.9,1.28571428571429,NA,35,"Serpukhovian","Ser",330.3,323.4,6.9,"Coldhouse","#005344"
338.5,"Visean","Northern",0.0039563509796195,0.0174654416449208,0.0177165001329,0.0039563509796195,0.0404674068317851,6.87535636198953,0.38300855940105,0.993424163453235,0.000106690641771335,3,100,0,1,1,"grid_cell_balanced_resampling_OLS","good","Northern",4,52,13,12,3,4.739120661,27.63160486,22.892484199,0.88441980603125,1.869993325,0.25,1,2,1.33333333333333,1,0.433012701892219,0.75,0.5,2.15217391304348,"reverse_LDG",34,"Visean","Vis",346.7,330.3,16.4,"Coldhouse","#005344"
352.78,"Tournaisian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",2,283,141.5,141.5,1,2.74598459,9.453036864,6.707052274,0.559040567111515,0.94979359030303,0,2,2,2,2,NA,1,1,1.28571428571429,NA,33,"Tournaisian","Tou",358.86,346.7,12.16,"Coolhouse","#007d65"
365.505,"Famennian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",4,95,23.75,23.5,2,4.26e-10,15.90454383,15.904543829574,0.962517850516941,1.3531887,0,1,3,2,2,0.707106781186548,0.5,0.75,0.5625,NA,32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#c8c7c7"
377.23,"Frasnian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",2,176,88,88,2,7.141901984,31.7070933,24.565191316,0.520507106355666,0.616681246885246,0,1,1,1,1,0,1,0.5,0.346153846153846,NA,31,"Frasnian","Fra",382.31,372.15,10.16,"Warmhouse","#b57a51"
385.13,"Givetian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",3,89,29.6666666666667,25,2,8.42e-10,34.49732323,34.497323229158,1.05176342942355,1.60709445023256,0.333333333333333,1,2,1.5,1.5,0.471404520791032,0.666666666666667,0.666666666666667,0.670212765957447,NA,30,"Givetian","Giv",387.95,382.31,5.64,"Warmhouse","#b57a51"
390.71,"Eifelian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",3,115,38.3333333333333,6,1,1.219167232,2.653054191,1.433886959,0.809297445159655,0.830238375145631,0,3,3,3,3,NA,1,1,0.75,NA,29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#c8c7c7"
402.045,"Emsian","Northern",0.110546803983417,0.0530735384698822,0.299754419771584,-0.599377145993347,0.492278423204609,18.2859995010342,0.573564690293217,0.848702892229148,0.0228908148198248,4,100,0.3,0.7,1,"grid_cell_balanced_resampling_OLS","good","Northern",11,971,88.2727272727273,53,4,1.25e-09,37.83486706,37.83486705875,0.876956882680504,1.77180579130435,0.0909090909090909,1,7,2.75,1.5,1.04446593573419,0.363636363636364,0.636363636363636,0.5625,"reverse_LDG",28,"Emsian","Ems",410.62,393.47,17.15,"Transitional","#c8c7c7"
411.82,"Pragian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",5,430,86,61,1,5.56e-10,6.743383021,6.743383020444,0.898654137659182,1.32102333726027,0,5,5,5,5,NA,1,1,0.3,NA,27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#95484b"
416.32,"Lochkovian","Northern",-1.11130487553842,-1.13378427178092,0.720888776037394,-2.38758700236191,0.24813528763152,28.0236218633394,0.718818435141747,0.146497390368125,0.72846670464842,4,100,0.94,0.06,2,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",11,518,47.0909090909091,37,2,5.56e-10,18.36362995,18.363629949444,0.913866289306236,1.87220779909091,0.181818181818182,2,9,5.5,5.5,0.899954085146515,0.363636363636364,0.818181818181818,1,"normal_LDG",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#95484b"
421.16,"Pridoli","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",3,131,43.6666666666667,37,1,4.687900699,9.450919534,4.763018835,0.890764105563063,1.08662394,0,3,3,3,3,NA,1,1,0.225,NA,25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#95484b"
423.85,"Ludfordian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",1,8,8,8,1,4.032750033,4.032750033,0,1.3531887,1.3531887,0,1,1,1,1,NA,1,1,0.5,NA,24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#95484b"
425.85,"Gorstian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",1,37,37,37,1,2.402714384,2.402714384,0,1.48233357081081,1.48233357081081,0,1,1,1,1,NA,1,1,0.9,NA,23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#b57a51"
428.65,"Homerian","Northern",-0.541342394198182,-0.74726773289771,0.594612332899188,-1.57301473911804,-0.150633475073785,34.9504608540713,0.723583693580152,0.532385998806828,0.218662854111888,4,100,1,0,1,"grid_cell_balanced_resampling_OLS","good","Northern",8,600,75,63.5,4,2.34583737,35.4953297,33.14949233,0.858702471146775,1.72822710879121,0.125,1,5,2,1,1,0.5,0.625,0,"normal_LDG",22,"Homerian","Hom",430.6,426.7,3.9,"Coolhouse","#007d65"
431.75,"Sheinwoodian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",1,308,308,308,1,5.389250307,5.389250307,0,0.355600709415584,0.355600709415584,0,1,1,1,1,NA,1,1,0.5625,NA,21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#007d65"
435.75,"Telychian","Northern",-0.18099644034144,-0.516041376837812,0.777919112194383,-2.20463027704528,0.15656493042274,18.0500557662782,0.368657051820507,0.522011454721604,0.228496431742317,4,100,0.7,0.3,1,"grid_cell_balanced_resampling_OLS","good","Northern",11,497,45.1818181818182,25,4,2.725738484,35.92014927,33.194410786,1.14904791958813,1.82094288210526,0.363636363636364,1,5,2.75,2.5,0.74965556829412,0.363636363636364,0.454545454545455,0.36,"normal_LDG",20,"Telychian","Tel",438.6,432.9,5.7,"Transitional","#c8c7c7"
439.55,"Aeronian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",3,52,17.3333333333333,21,1,3.65224582,8.001772054,4.349526234,0.800068541948499,1.54943868428571,0.333333333333333,3,3,3,3,NA,1,1,0.375,NA,19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#007d65"
441.8,"Rhuddanian","Northern",-0.805118960268278,-0.926581859472258,0.635074940298456,-2.0120294719274,-0.259778549575506,58.6683288196722,3.01536669906313,0.83389409956564,0.0665475455120406,3,100,1,0,1,"grid_cell_balanced_resampling_OLS","good","Northern",6,410,68.3333333333333,47,3,9.28e-10,33.22344509,33.223445089072,0.444991751342183,0.723508004117647,0,1,4,2,1,0.866025403784439,0.5,0.666666666666667,0.45,"normal_LDG",18,"Rhuddanian","Rhu",443.1,440.5,2.6,"Coolhouse","#007d65"
444.15,"Hirnantian","Northern",-0.542884726253237,-0.467883379037447,0.431740923774593,-1.23849005592507,0.27030045154728,34.8166307868902,0.830157188533644,0.602345395563687,0.0738729898238563,6,100,0.86,0.14,3,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",8,311,38.875,32.5,2,5.377961062,13.92412653,8.546165468,0.934348360353746,1.60160470090909,0.125,3,5,4,4,0.353553390593274,0.75,0.625,0,"normal_LDG",17,"Hirnantian","Hir",445.2,443.1,2.1,"Coolhouse","#007d65"
449,"Katian","Northern",-0.353220665063217,-0.387548589136967,0.422938758359467,-1.19150016905255,0.309005847217762,22.2858589031566,0.667855419321361,0.587511221580806,0.0798188951062313,6,100,0.84,0.16,2,"grid_cell_balanced_resampling_OLS","good","Northern",24,1632,68,44,3,1.25e-09,27.40789451,27.40789450875,1.1306962918276,1.92666515866667,0.333333333333333,2,13,8,9,0.695970545353753,0.25,0.541666666666667,0.463235294117647,"normal_LDG",16,"Katian","Kat",452.8,445.2,7.6,"Warmhouse","#b57a51"
455.5,"Sandbian","Northern",0.66148907226541,0.646489444178397,0.234060078780726,0.196144514306353,1.14080445945856,9.74296349166068,0.710231041659672,0.351006139446465,0.0727615360164856,14,100,0,1,7,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",16,924,57.75,37.5,2,2.725738484,16.46543653,13.739698046,1.02717792602845,1.869993325,0.25,7,9,8,8,0.176776695296637,0.875,0.5625,0.509433962264151,"reverse_LDG",15,"Sandbian","Sbd",458.2,452.8,5.4,"Warmhouse","#b57a51"
463.8,"Darriwilian","Northern",-0.486988589261132,-0.769403388958975,0.873078676332216,-2.49984021471398,0.339756168889912,15.1741427872273,0.462910180491751,0.476499423769426,0.536881092526997,3,100,0.84,0.16,1,"grid_cell_balanced_resampling_OLS","good","Northern",22,1069,48.5909090909091,31,3,2.42e-09,19.83993089,19.83993088758,0.889028957187114,1.77677604357143,0.227272727272727,1,11,7.33333333333333,10,0.751032347357196,0.136363636363636,0.5,0.76271186440678,"normal_LDG",14,"Darriwilian","Dar",469.4,458.2,11.2,"Hothouse","#95484b"
470.35,"Dapingian","Northern",-2.46785580338944,-2.46785580338944,0,-2.46785580338944,-2.46785580338944,99.7715406425241,1.34527992932976,0.317730302804087,0.770916786134201,3,100,1,0,1,"grid_cell_balanced_resampling_OLS","good","Northern",3,129,43,33,3,12.12391042,31.56517556,19.44126514,0.675471481615763,1.06493821393939,0,1,1,1,1,0,1,0.333333333333333,3.375,"normal_LDG",13,"Dapingian","Dap",471.3,469.4,1.9,"Hothouse","#95484b"
474.2,"Floian","Northern",-0.382444407424658,-0.960154853444517,0.913457155621837,-2.36732489345894,-0.0706932892768807,21.8665497039067,0.804173708798164,0.363661580598782,0.406669917459191,4,100,1,0,1,"grid_cell_balanced_resampling_OLS","good","Northern",19,1213,63.8421052631579,43,4,2.430801149,32.71487219,30.284071041,0.802989954332768,1.82065793534884,0.157894736842105,1,10,4.75,4,0.81309685798291,0.210526315789474,0.526315789473684,0.692307692307692,"normal_LDG",12,"Floian","Flo",477.1,471.3,5.8,"Hothouse","#95484b"
481.975,"Tremadocian","Northern",-0.178052446310251,-0.197706212285816,0.383464881680625,-0.894116377748856,0.557302000964046,33.4299703440176,0.769373813994874,0.679611595494882,0.0177682087563057,12,100,0.7,0.3,4,"grid_cell_balanced_resampling_OLS","good","Northern",16,712,44.5,33,3,1.38e-09,22.47357343,22.47357342862,0.912835191837523,1.6993112212,0.125,4,8,5.33333333333333,4,0.433012701892219,0.75,0.5,1,"normal_LDG",11,"Tremadocian","Tre",486.85,477.1,9.75,"Hothouse","#95484b"
0.00585,"Holocene","Southern",0.20979871687049,0.20979871687049,1.56587410703946e-16,0.20979871687049,0.20979871687049,20.5848044273743,0.367335864458434,0.598465533850164,0.0754002476452195,6,100,0,1,2,"grid_cell_balanced_resampling_OLS","good","Southern",6,421,70.1666666666667,36.5,3,5.389250306,55.65550965,50.266259344,0.68823808413791,1.06890809891304,0,2,2,2,2,0,1,0.333333333333333,1.5,"reverse_LDG",97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#005344"
1.29585,"Pleistocene","Southern",-0.178819538018908,-0.18470603497362,0.0466083269882986,-0.273959965381817,-0.117483311671004,20.1807380427471,0.191679433980352,0.312204915881207,0.250328744197159,6,100,1,0,1,"grid_cell_balanced_resampling_OLS","good","Southern",19,1956,102.947368421053,90,6,4.652406731,78.13514109,73.482734359,0.908776938038357,1.87134043203883,0.0526315789473684,1,8,3.16666666666667,2,0.880065472255936,0.315789473684211,0.421052631578947,0.473684210526316,"normal_LDG",96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#005344"
3.09,"Piacenzian","Southern",-0.716612964260401,-0.707595644761632,0.26889020523482,-1.15502393336913,-0.304194266859631,34.8146483002229,0.483726975678372,0.273474779253614,0.527838896380586,4,100,1,0,1,"grid_cell_balanced_resampling_OLS","good","Southern",9,767,85.2222222222222,100,4,7.257987316,43.78271467,36.524727354,0.860732523275945,1.73081931714286,0.111111111111111,1,4,2.25,2,0.559246995205241,0.444444444444444,0.444444444444444,1,"normal_LDG",95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#005344"
4.4665,"Zanclean","Southern",-0.330698318456885,-0.303462368655085,0.0524326674372148,-0.381134442046288,-0.229010446892369,27.0218564939112,0.312583139860999,0.356902102472136,0.212977208425919,6,100,1,0,1,"grid_cell_balanced_resampling_OLS","good","Southern",9,927,103,78,6,7.268493841,64.93572784,57.667233999,0.859977973477462,1.68625906538462,0.111111111111111,1,3,1.5,1,0.557773351022717,0.666666666666667,0.333333333333333,1,"normal_LDG",94,"Zanclean","Zan",5.333,3.6,1.733,"Coldhouse","#005344"
6.2895,"Messinian","Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",1,6,6,6,1,29.57796961,29.57796961,0,0.333329971,0.333329971,0,1,1,1,1,NA,1,1,0,NA,93,"Messinian","Mes",7.246,5.333,1.913,"Coldhouse","#005344"
9.438,"Tortonian","Southern",-0.527642236137543,-0.445436715474221,0.452372259703382,-1.43607280238757,0.246171299931665,37.1924746388865,0.767484551505122,0.549070575371744,0.0629969462332446,8,100,0.82,0.18,2,"grid_cell_balanced_resampling_OLS","good","Southern",11,1020,92.7272727272727,21,4,2.42e-09,46.44661908,46.44661907758,1.23926116139116,1.869993325,0.181818181818182,2,3,2.75,3,0.181818181818182,0.727272727272727,0.272727272727273,1.22727272727273,"normal_LDG",92,"Tortonian","Tor",11.63,7.246,4.384,"Coolhouse","#007d65"
12.725,"Serravallian","Southern",-0.137250228269948,-0.429384361467795,0.60328155188157,-1.38347008957299,0.316074252952895,11.2772840836957,0.0770307042695216,0.272028429177044,0.529942607926442,4,100,0.74,0.26,1,"grid_cell_balanced_resampling_OLS","good","Southern",10,891,89.1,82.5,4,2.417243936,48.48205597,46.064812034,0.887911335543554,1.57524418384615,0.2,1,5,2.5,2,0.76594168620507,0.4,0.5,1.35,"normal_LDG",91,"Serravallian","Ser",13.82,11.63,2.19,"Transitional","#c8c7c7"
14.9,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grid_cell_balanced_resampling_OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,90,"Langhian","Lan",15.98,13.82,2.16,"Transitional","#c8c7c7"
18.215,"Burdigalian","Southern",-0.0156750743217836,-0.0678284190486281,0.217036343797027,-0.457895202882086,0.334850855604738,11.9511731406304,0.262876486662539,0.73521435028568,0.0438923561919631,5,100,0.56,0.44,1,"grid_cell_balanced_resampling_OLS","good","Southern",19,2404,126.526315789474,108,5,1.363525139,62.35153207,60.988006931,0.919089151858013,1.59238944266667,0.210526315789474,1,11,3.8,1,1.15310012106351,0.263157894736842,0.578947368421053,1.18421052631579,"normal_LDG",89,"Burdigalian","Bur",20.45,15.98,4.47,"Transitional","#c8c7c7"
21.745,"Aquitanian","Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",2,193,96.5,96.5,1,44.32775068,44.86394344,0.536192759999999,0.371500360288444,0.672223029416667,0,2,2,2,2,NA,1,1,0,NA,88,"Aquitanian","Aqu",23.04,20.45,2.59,"Coolhouse","#007d65"
25.17,"Chattian","Southern",0.409568472861039,0.704620334967175,0.401581126873614,0.355355253830711,1.20364393759008,-0.222705850804878,0.114627899871951,0.184354369281569,0.918459614552351,3,100,0,1,1,"grid_cell_balanced_resampling_OLS","good","Southern",5,444,88.8,32,3,2.417243936,52.7418821,50.324638164,1.01159560139788,1.7684848140625,0.2,1,3,1.66666666666667,1,0.692820323027551,0.6,0.6,0.9,"reverse_LDG",87,"Chattian","Cht",27.3,23.04,4.26,"Transitional","#c8c7c7"
30.6,"Rupelian","Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",5,192,38.4,35,2,15.43563567,52.47602712,37.04039145,0.774520600803,1.11907096230769,0,1,4,2.5,2.5,0.848528137423857,0.4,0.8,0,NA,86,"Rupelian","Rup",33.9,27.3,6.6,"Transitional","#c8c7c7"
35.805,"Priabonian","Southern",0.0881931813542016,0.163373818520577,0.14876554745055,0.0150454709541988,0.461159930817928,6.67343703302838,0.133398327940104,0.645357049478509,0.0581293556652966,6,100,0,1,2,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",12,817,68.0833333333333,45,3,15.43563567,64.93572784,49.50009217,1.01876388897288,1.70090374769231,0.166666666666667,2,8,4,2,0.866025403784439,0.5,0.666666666666667,0,"reverse_LDG",85,"Priabonian","Prb",37.71,33.9,3.81,"Warmhouse","#b57a51"
39.37,"Bartonian","Southern",-1.36948342463732,-1.29304603610211,0.188799039828322,-1.46821598505619,-1.02571324001973,82.5222902760034,0.216811576197023,0.0933351589913076,0.978658919891029,3,100,1,0,1,"grid_cell_balanced_resampling_OLS","bad","Bad hemisphere",5,595,119,23,3,8.459350748,56.83208278,48.372732032,0.877109546049955,1.49314503472222,0,1,3,1.66666666666667,1,0.692820323027551,0.6,0.6,0.9,"normal_LDG",84,"Bartonian","Brt",41.03,37.71,3.32,"Warmhouse","#b57a51"
44.55,"Lutetian","Southern",-0.316009552625877,-0.316009552625877,6.11157660660644e-17,-0.316009552625878,-0.316009552625877,21.8976748140396,0.316978644024082,0.375215538997101,0.199021972779667,6,100,1,0,2,"grid_cell_balanced_resampling_OLS","good","Southern",6,687,114.5,62,3,4.29e-09,52.18073129,52.18073128571,0.705896903922798,1.21001823127273,0,2,2,2,2,0,1,0.333333333333333,1.5,"normal_LDG",83,"Lutetian","Lut",48.07,41.03,7.04,"Warmhouse","#b57a51"
