"cell","tsbin","t","Method","Order.q","SC","qD","qD.LCL","qD.UCL","nT","nOcc","Sobs","Chat","GoodU","Mrate","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","occurrence_no","collection_no","reference_no","bin_midpoint","cell_lng","cell_lat","qD_raw","stage","bin_index","bin","abs_lat","hemisphere","abs_lat_bin_mid","lat_zone","qD_normalized","slope_filter_id","data_role"
646,"338.5_646",50.6521051885085,"Extrapolation",0,0.7,32.0151515151515,14.7482308018351,49.282072228468,33,33,25,0.4996,0.484848484848485,0.32,17,8,0,0,0,0,0,0,0,0,33,3,2,338.5,18.4964314587729,-2.35533135241272,32.0151515151515,"Visean",9,10,2.35533135241272,"Southern",3.189685,"tropical",25.0805159823014,"occurrence5","slope"
647,"377.23_647",55.1854722978893,"Rarefaction",0,0.700000091520779,32.1122607640416,26.1417411138885,38.0827804141946,122,122,45,0.8613,0.860655737704918,0.622222222222222,17,5,6,9,7,1,0,0,0,0,122,6,2,377.23,22.1397578072632,4.73912066090679,32.1122607640416,"Frasnian",10,9,4.73912066090679,"Northern",3.189685,"tropical",62.6668218636684,"occurrence5","slope"
647,"244.082_647",91.0841201816108,"Rarefaction",0,0.700000022318616,46.6202738243486,36.6654705144004,56.5750771342969,177,177,67,0.8087,0.807909604519774,0.492537313432836,34,12,7,3,3,3,1,0,1,0,177,74,14,244.082,22.1397578072632,4.73912066090679,46.6202738243486,"Anisian",10,9,4.73912066090679,"Northern",3.189685,"tropical",74.3076431832631,"occurrence5","slope"
647,"338.5_647",8.67109431668752,"Extrapolation",0,0.7,4.225,1.77890800393298,6.67109199606702,8,8,4,0.6719,0.625,0.25,3,0,0,0,1,0,0,0,0,0,8,7,2,338.5,22.1397578072632,4.73912066090679,4.225,"Visean",10,9,4.73912066090679,"Northern",3.189685,"tropical",3.3098447144651,"occurrence5","slope"
647,"248.3_647",4.79296188061577,"Rarefaction",0,0.666666666666667,2.59765396020526,1.4422132995259,3.75309462088461,6,6,3,0.7619,0.666666666666667,0.333333333333333,2,0,0,1,0,0,0,0,0,0,6,5,1,248.3,22.1397578072632,4.73912066090679,2.59765396020526,"Olenekian",10,9,4.73912066090679,"Northern",3.189685,"tropical",13.7494480536222,"occurrence5","slope"
648,"87.75_648",21.5622080796612,"Rarefaction",0,0.695652173913044,13.5537591404436,2.03857724786005,25.0689410330271,23,23,14,0.7142,0.695652173913043,0.5,7,5,2,0,0,0,0,0,0,0,23,10,5,87.75,25.7130109826748,12.1614849737024,13.5537591404436,"Coniacian",11,8,12.1614849737024,"Northern",9.609479,"tropical",18.6591839944152,"occurrence5","slope"
648,"69.1_648",29.3877542115032,"Rarefaction",0,0.70000003896581,16.133079868645,11.0300819613274,21.2360777759627,45,45,20,0.8059,0.8,0.55,9,6,1,1,1,2,0,0,0,0,45,12,5,69.1,25.7130109826748,12.1614849737024,16.133079868645,"Maastrichtian",11,8,12.1614849737024,"Northern",9.609479,"tropical",12.0470601167829,"occurrence5","slope"
648,"455.5_648",38.9652156539504,"Extrapolation",0,0.7,22.5234482758621,13.2545287057436,31.7923678459806,29,29,19,0.5982,0.586206896551724,0.368421052631579,12,5,1,1,0,0,0,0,0,0,29,4,1,455.5,25.7130109826748,12.1614849737024,22.5234482758621,"Sandbian",11,8,12.1614849737024,"Northern",9.609479,"tropical",21.1095047621349,"occurrence5","slope"
648,"91.85_648",36.8385652225588,"Rarefaction",0,0.699999844895007,20.7845454192275,14.9930444861707,26.5760463522843,45,45,23,0.7624,0.755555555555556,0.521739130434783,11,7,3,1,0,0,1,0,0,0,45,14,6,91.85,25.7130109826748,12.1614849737024,20.7845454192275,"Turonian",11,8,12.1614849737024,"Northern",9.609479,"tropical",39.0090297465411,"occurrence5","slope"
649,"256.825_649",14.3208222226493,"Extrapolation",0,0.7,7.5,0,15.7276782918643,10,10,6,0.6211,0.6,0.333333333333333,4,1,0,1,0,0,0,0,0,0,10,6,3,256.825,31.5521932800462,18.1478466957061,7.5,"Wuchiapingian",12,7,18.1478466957061,"Northern",16.155405,"tropical",10.1716921003204,"occurrence5","slope"
650,"463.8_650",62.5783707550161,"Extrapolation",0,0.7,26.3088235294119,0,57.6787906151194,34,34,17,0.649,0.647058823529412,0.294117647058824,12,0,0,4,0,1,0,0,0,0,34,19,4,463.8,-4.64289673776784,-40.0054817844755,26.3088235294119,"Darriwilian",4,15,40.0054817844755,"Southern",37.779652,"temperate",18.795240394693,"occurrence5","slope"
650,"474.2_650",33.0006858934121,"Rarefaction",0,0.699999864137143,17.3831967555642,12.6232877071389,22.1431058039895,73,73,26,0.8519,0.849315068493151,0.576923076923077,11,7,2,2,0,0,2,0,1,0,73,23,7,474.2,-4.64289673776784,-40.0054817844755,17.3831967555642,"Floian",4,15,40.0054817844755,"Southern",37.779652,"temperate",25.5659660047455,"occurrence5","slope"
651,"463.8_651",75.2731316012527,"Rarefaction",0,0.700000027540816,40.6170907713453,38.3568312620221,42.8773502806684,1386,1386,129,0.969,0.968975468975469,0.666666666666667,43,15,10,3,5,4,4,2,1,2,1386,280,47,463.8,1.44411213061428,-33.8171496431165,40.6170907713453,"Darriwilian",4,15,33.8171496431165,"Southern",37.779652,"temperate",29.0171844562738,"occurrence5","slope"
651,"455.5_651",46.0736718099452,"Rarefaction",0,0.699999929646232,25.0650294256037,21.3056104404389,28.8244484107684,161,161,43,0.9199,0.919254658385093,0.697674418604651,13,9,7,3,1,1,3,2,1,1,161,44,8,455.5,1.44411213061428,-33.8171496431165,25.0650294256037,"Sandbian",4,15,33.8171496431165,"Southern",37.779652,"temperate",23.4915343131482,"occurrence5","slope"
651,"449_651",50.2591607138741,"Rarefaction",0,0.700000047438352,26.5708052482229,22.4805999753163,30.6610105211295,315,315,59,0.9463,0.946031746031746,0.711864406779661,17,11,7,5,4,1,1,3,1,0,315,70,9,449,1.44411213061428,-33.8171496431165,26.5708052482229,"Katian",4,15,33.8171496431165,"Southern",37.779652,"temperate",20.4389433903605,"occurrence5","slope"
652,"390.71_652",52.8012166301116,"Rarefaction",0,0.699999929549317,28.7956087747595,22.4014731835638,35.1897443659552,153,153,48,0.8566,0.856209150326797,0.541666666666667,22,4,5,6,2,3,2,1,1,1,153,32,13,390.71,6.6460861655841,-27.4317686086044,28.7956087747595,"Eifelian",5,14,27.4317686086044,"Southern",30.068394,"temperate",25.1366540822246,"occurrence5","slope"
653,"411.82_653",10.9722643695152,"Rarefaction",0,0.699999976672695,7.00154060939531,2.02372876605414,11.9793524527365,15,15,8,0.825,0.8,0.625,3,3,2,0,0,0,0,0,0,0,15,5,1,411.82,11.2500000062984,-20.9051574481017,7.00154060939531,"Pragian",6,13,20.9051574481017,"Southern",22.92951,"tropical",4.21263340718541,"occurrence5","slope"
655,"265.59_655",69.153548389478,"Rarefaction",0,0.700000011894411,31.201161723811,0,103.222211908066,82,82,35,0.7076,0.707317073170732,0.314285714285714,24,1,5,1,0,1,0,1,1,0,82,36,7,265.59,18.5743059585239,-7.05861533436479,31.201161723811,"Wordian",8,11,7.05861533436479,"Southern",9.609479,"tropical",42.3719824285937,"occurrence5","slope"
655,"261.895_655",99.9735822777029,"Rarefaction",0,0.700000071853296,51.7165916043856,41.331322376418,62.1018608323532,131,131,60,0.7652,0.763358778625954,0.483333333333333,31,16,4,6,1,0,0,0,0,0,131,35,8,261.895,18.5743059585239,-7.05861533436479,51.7165916043856,"Capitanian",8,11,7.05861533436479,"Southern",9.609479,"tropical",66.9474068300451,"occurrence5","slope"
655,"352.78_655",12.9999578605792,"Rarefaction",0,0.695236489926828,8.42855688815589,4.26620396526708,12.5909098110447,15,15,9,0.7667,0.733333333333333,0.555555555555556,4,4,1,0,0,0,0,0,0,0,15,5,5,352.78,18.5743059585239,-7.05861533436479,8.42855688815589,"Tournaisian",8,11,7.05861533436479,"Southern",9.609479,"tropical",7.74443672339939,"occurrence5","slope"
656,"402.045_656",23.9116108766631,"Rarefaction",0,0.70000005605246,14.2648350563724,11.7132816452067,16.8163884675381,53,53,19,0.928,0.924528301886792,0.789473684210526,4,5,5,2,2,1,0,0,0,0,53,6,1,402.045,22.0600218793161,1.89529855723834e-09,14.2648350563724,"Emsian",10,9,1.89529855723834e-09,"Northern",3.189685,"tropical",9.76340483552712,"occurrence5","slope"
657,"250.901_657",16.0681590641461,"Rarefaction",0,0.699999804791089,8.92607658006928,8.05389215571146,9.7982610044271,608,608,35,0.9852,0.985197368421053,0.742857142857143,9,3,1,1,1,4,1,3,1,1,608,230,17,250.901,25.7456872878824,7.19887659860661,8.92607658006928,"Induan",11,8,7.19887659860661,"Northern",9.609479,"tropical",34.3916879344555,"occurrence5","slope"
657,"239.232_657",12.9104109485236,"Extrapolation",0,0.7,6.43333333333334,1.48107726460991,11.3855894020568,9,9,5,0.5897,0.555555555555556,0.2,4,0,0,0,1,0,0,0,0,0,9,6,4,239.232,25.7456872878824,7.19887659860661,6.43333333333334,"Ladinian",11,8,7.19887659860661,"Northern",9.609479,"tropical",6.36533925133614,"occurrence5","slope"
657,"248.3_657",24.3106138344735,"Rarefaction",0,0.699999820880396,13.5881290570668,11.8463430443469,15.3299150697866,228,228,30,0.965,0.964912280701754,0.733333333333333,8,3,2,1,0,2,3,3,0,0,228,75,11,248.3,25.7456872878824,7.19887659860661,13.5881290570668,"Olenekian",11,8,7.19887659860661,"Northern",9.609479,"tropical",71.9223104686704,"occurrence5","slope"
657,"253.021_657",31.5009801103856,"Rarefaction",0,0.700000046892307,17.3879318254157,15.4071113126622,19.3687523381691,329,329,40,0.9758,0.975683890577508,0.8,8,5,3,5,2,1,2,1,2,2,329,91,12,253.021,25.7456872878824,7.19887659860661,17.3879318254157,"Changhsingian",11,8,7.19887659860661,"Northern",9.609479,"tropical",21.8711840721358,"occurrence5","slope"
657,"463.8_657",121.142873387199,"Extrapolation",0,0.7,62.3119834710748,42.2558312699735,82.3681356721762,88,88,51,0.6165,0.613636363636364,0.333333333333333,34,11,1,0,2,2,1,0,0,0,88,13,3,463.8,25.7456872878824,7.19887659860661,62.3119834710748,"Darriwilian",11,8,7.19887659860661,"Northern",9.609479,"tropical",44.5161946333207,"occurrence5","slope"
657,"97.2_657",96.7725824235012,"Rarefaction",0,0.699999967082005,50.2166935374421,42.5739133630649,57.8594737118192,210,210,75,0.8339,0.833333333333333,0.533333333333333,35,13,9,6,4,3,1,0,1,0,210,26,7,97.2,25.7456872878824,7.19887659860661,50.2166935374421,"Cenomanian",11,8,7.19887659860661,"Northern",9.609479,"tropical",62.704745571505,"occurrence5","slope"
657,"244.082_657",110.819010674564,"Rarefaction",0,0.700000011955311,56.1400196156521,46.4884378188837,65.7916014124206,413,413,112,0.8694,0.869249394673123,0.517857142857143,54,16,7,9,6,4,2,1,3,1,413,147,23,244.082,25.7456872878824,7.19887659860661,56.1400196156521,"Anisian",11,8,7.19887659860661,"Northern",9.609479,"tropical",89.4810820206407,"occurrence5","slope"
658,"455.5_658",69.039148340638,"Extrapolation",0,0.7,39.364596273292,17.0785535145051,61.6506390320788,46,46,31,0.5719,0.565217391304348,0.354838709677419,20,7,4,0,0,0,0,0,0,0,46,5,1,455.5,30.4752893295469,13.9241265294246,39.364596273292,"Sandbian",12,7,13.9241265294246,"Northern",16.155405,"tropical",36.8934242356268,"occurrence5","slope"
658,"311.1_658",28.6877907192773,"Rarefaction",0,0.699999968567113,15.9020629388199,0,40.6688176122497,36,36,18,0.7238,0.722222222222222,0.444444444444444,10,1,5,1,1,0,0,0,0,0,36,8,10,311.1,30.4752893295469,13.9241265294246,15.9020629388199,"Moscovian",12,7,13.9241265294246,"Northern",16.155405,"tropical",11.8428040842926,"occurrence5","slope"
658,"77.9_658",16.7806846095935,"Rarefaction",0,0.699999675476231,9.72188358370224,7.94409020120407,11.4996769662004,125,125,21,0.9443,0.944,0.666666666666667,7,2,3,0,0,0,1,2,0,1,125,20,2,77.9,30.4752893295469,13.9241265294246,9.72188358370224,"Campanian",12,7,13.9241265294246,"Northern",16.155405,"tropical",5.2304575809009,"occurrence5","slope"
659,"474.2_659",44.0997756596131,"Rarefaction",0,0.700000037765216,24.0953963665942,21.2703624228843,26.9204303103041,264,264,47,0.9624,0.962121212121212,0.787234042553192,10,9,3,5,2,3,4,3,2,0,264,50,13,474.2,0.905524440258705,-38.0321722395216,24.0953963665942,"Floian",4,15,38.0321722395216,"Southern",37.779652,"temperate",35.4377904732645,"occurrence5","slope"
659,"455.5_659",14.5588126910823,"Rarefaction",0,0.6875,9.53492272233262,0.905373574324445,18.1644718703408,16,16,10,0.7176,0.6875,0.5,5,4,1,0,0,0,0,0,0,0,16,5,2,455.5,0.905524440258705,-38.0321722395216,9.53492272233262,"Sandbian",4,15,38.0321722395216,"Southern",37.779652,"temperate",8.93635353470161,"occurrence5","slope"
659,"463.8_659",86.3736362903883,"Extrapolation",0,0.7,41.1361702127658,21.6135705116016,60.65876991393,47,47,27,0.5781,0.574468085106383,0.259259259259259,20,4,1,1,0,0,0,0,0,0,47,18,6,463.8,0.905524440258705,-38.0321722395216,41.1361702127658,"Darriwilian",4,15,38.0321722395216,"Southern",37.779652,"temperate",29.3880190880289,"occurrence5","slope"
660,"365.505_660",7.95250344315101,"Rarefaction",0,0.700000958737148,5.26757700963067,2.45233357730887,8.08282044195247,11,11,6,0.8601,0.818181818181818,0.666666666666667,2,3,1,0,0,0,0,0,0,0,11,5,5,365.505,6.42724863020853,-31.6324347254367,5.26757700963067,"Famennian",5,14,31.6324347254367,"Southern",30.068394,"temperate",7.37761334260387,"occurrence5","slope"
660,"455.5_660",37.4858084138416,"Extrapolation",0,0.7,22.6,0,52.1449596696082,30,30,20,0.6133,0.6,0.4,12,6,2,0,0,0,0,0,0,0,30,9,2,455.5,6.42724863020853,-31.6324347254367,22.6,"Sandbian",5,14,31.6324347254367,"Southern",30.068394,"temperate",21.1812508360685,"occurrence5","slope"
661,"402.045_661",137.085466603727,"Extrapolation",0,0.7,81.6429166666658,53.3567572714344,109.929076061897,80,80,59,0.4922,0.4875,0.305084745762712,41,15,3,0,0,0,0,0,0,0,80,13,10,402.045,11.2500000076842,-24.9858092384728,81.6429166666658,"Emsian",6,13,24.9858092384728,"Southern",22.92951,"tropical",55.879569880745,"occurrence5","slope"
663,"365.505_663",19.2352240065585,"Rarefaction",0,0.699999908349606,11.4541963216765,4.81079733050684,18.0975953128461,25,25,13,0.7696,0.76,0.538461538461538,6,3,3,1,0,0,0,0,0,0,25,6,2,365.505,18.6651218062098,-11.7842341392488,11.4541963216765,"Famennian",8,11,11.7842341392488,"Southern",9.609479,"tropical",16.0424102879,"occurrence5","slope"
663,"352.78_663",22.9150500315479,"Extrapolation",0,0.7,14.7,1.60363925408876,27.7963607459112,16,16,12,0.5312,0.5,0.333333333333333,8,4,0,0,0,0,0,0,0,0,16,2,2,352.78,18.6651218062098,-11.7842341392488,14.7,"Tournaisian",8,11,11.7842341392488,"Southern",9.609479,"tropical",13.5068459932859,"occurrence5","slope"
664,"265.59_664",143.643063958404,"Rarefaction",0,0.700000013979032,73.6363038391983,52.4206514861519,94.8519561922447,173,173,82,0.7291,0.728323699421965,0.426829268292683,47,12,11,4,2,2,2,1,1,0,173,20,16,265.59,22.1397578067817,-4.73912065499185,73.6363038391983,"Wordian",9,10,4.73912065499185,"Southern",3.189685,"tropical",100,"occurrence5","slope"
665,"481.975_665",35.6357652860489,"Rarefaction",0,0.699999952388889,21.6750612535775,17.6202423964495,25.7298801107054,57,57,26,0.8832,0.87719298245614,0.730769230769231,7,10,6,3,0,0,0,0,0,0,57,7,2,481.975,25.6668937402397,2.38733075401384,21.6750612535775,"Tremadocian",10,9,2.38733075401384,"Northern",3.189685,"tropical",34.3056760556312,"occurrence5","slope"
665,"250.901_665",11.1230704119823,"Rarefaction",0,0.700000164070461,5.90454579467891,0,12.7358718051651,15,15,7,0.7425,0.733333333333333,0.428571428571429,4,1,1,0,0,1,0,0,0,0,15,7,1,250.901,25.6668937402397,2.38733075401384,5.90454579467891,"Induan",10,9,2.38733075401384,"Northern",3.189685,"tropical",22.7498940372885,"occurrence5","slope"
665,"248.3_665",15.089842585482,"Rarefaction",0,0.699999947352754,8.83805403589076,7.59427401007908,10.0818340617024,81,81,16,0.9642,0.962962962962963,0.8125,3,4,1,1,1,0,0,2,1,2,81,20,3,248.3,25.6668937402397,2.38733075401384,8.83805403589076,"Olenekian",10,9,2.38733075401384,"Northern",3.189685,"tropical",46.7800433480307,"occurrence5","slope"
665,"244.082_665",92.5634671678037,"Rarefaction",0,0.699999987779853,48.2441445980229,39.9869794744672,56.5013097215787,293,293,87,0.8673,0.866894197952218,0.551724137931034,39,18,3,6,5,3,2,3,1,1,293,36,5,244.082,25.6668937402397,2.38733075401384,48.2441445980229,"Anisian",10,9,2.38733075401384,"Northern",3.189685,"tropical",76.8959164842856,"occurrence5","slope"
666,"463.8_666",32.9040926430536,"Rarefaction",0,0.700000128436576,18.9482654046845,13.5134606735407,24.3830701358283,70,70,27,0.8302,0.828571428571429,0.555555555555556,12,4,0,5,6,0,0,0,0,0,70,9,3,463.8,29.1837745821312,9.82080498363323,18.9482654046845,"Darriwilian",11,8,9.82080498363323,"Northern",9.609479,"tropical",13.5367969968458,"occurrence5","slope"
666,"87.75_666",38.2971010998233,"Rarefaction",0,0.7,20.4855257202025,7.07649064166739,33.8945607987376,40,40,21,0.705,0.7,0.428571428571429,12,4,3,1,0,0,1,0,0,0,40,11,2,87.75,29.1837745821312,9.82080498363323,20.4855257202025,"Coniacian",11,8,9.82080498363323,"Northern",9.609479,"tropical",28.2020057811853,"occurrence5","slope"
666,"91.85_666",60.8173047722588,"Rarefaction",0,0.699999949423379,32.7448674829801,28.6556495642384,36.8340854017217,258,258,65,0.8957,0.895348837209302,0.584615384615385,27,11,3,6,2,0,4,3,2,1,258,60,9,91.85,29.1837745821312,9.82080498363323,32.7448674829801,"Turonian",11,8,9.82080498363323,"Northern",9.609479,"tropical",61.4565045290076,"occurrence5","slope"
666,"163.4_666",102.485365769876,"Rarefaction",0,0.699999991926509,55.6384977619989,46.6968263669917,64.5801691570061,241,241,84,0.8511,0.850622406639004,0.571428571428571,36,13,11,8,4,4,3,1,1,1,241,57,16,163.4,29.1837745821312,9.82080498363323,55.6384977619989,"Callovian",11,8,9.82080498363323,"Northern",9.609479,"tropical",86.4439032566082,"occurrence5","slope"
666,"97.2_666",103.852594721566,"Rarefaction",0,0.699999979384167,55.0049770689451,49.4026791852976,60.6072749525927,621,621,122,0.9276,0.927536231884058,0.631147540983607,45,16,13,6,5,6,4,2,2,5,621,123,19,97.2,29.1837745821312,9.82080498363323,55.0049770689451,"Cenomanian",11,8,9.82080498363323,"Northern",9.609479,"tropical",68.6837951547527,"occurrence5","slope"
666,"84.65_666",25.2711358139085,"Extrapolation",0,0.7,14.084,3.2179069076283,24.9500930923717,25,25,14,0.6958,0.68,0.428571428571429,8,5,0,0,0,0,1,0,0,0,25,7,3,84.65,29.1837745821312,9.82080498363323,14.084,"Santonian",11,8,9.82080498363323,"Northern",9.609479,"tropical",24.7384841996864,"occurrence5","slope"
666,"166.75_666",78.9788393311913,"Rarefaction",0,0.69999998521297,41.312843275581,33.8640067250414,48.7616798261206,178,178,62,0.8548,0.853932584269663,0.580645161290323,26,14,8,4,2,1,2,2,0,1,178,40,12,166.75,29.1837745821312,9.82080498363323,41.312843275581,"Bathonian",11,8,9.82080498363323,"Northern",9.609479,"tropical",59.0691320668579,"occurrence5","slope"
666,"77.9_666",15.6792612468282,"Extrapolation",0,0.7,9.30416666666667,3.85144735621297,14.7568859771204,12,12,8,0.6116,0.583333333333333,0.375,5,2,1,0,0,0,0,0,0,0,12,4,2,77.9,29.1837745821312,9.82080498363323,9.30416666666667,"Campanian",11,8,9.82080498363323,"Northern",9.609479,"tropical",5.00572226118961,"occurrence5","slope"
666,"169.55_666",53.378397629509,"Rarefaction",0,0.700000044724346,27.5254239764505,19.653901751009,35.396946201892,125,125,44,0.8169,0.816,0.477272727272727,23,7,4,0,3,2,1,1,1,0,125,25,2,169.55,29.1837745821312,9.82080498363323,27.5254239764505,"Bajocian",11,8,9.82080498363323,"Northern",9.609479,"tropical",43.116078022505,"occurrence5","slope"
666,"106.85_666",158.211412294904,"Rarefaction",0,0.700000009773765,85.7414414996403,75.9782480929453,95.5046349063352,341,341,124,0.8509,0.850439882697947,0.588709677419355,51,27,10,13,10,6,1,1,2,2,341,50,12,106.85,29.1837745821312,9.82080498363323,85.7414414996403,"Albian",11,8,9.82080498363323,"Northern",9.609479,"tropical",40.3839983875688,"occurrence5","slope"
667,"248.3_667",11.1702259219473,"Rarefaction",0,0.692307692307693,7.40507820375101,2.9549150018688,11.8552414056332,13,13,8,0.7265,0.692307692307692,0.5,4,3,1,0,0,0,0,0,0,0,13,7,3,248.3,35.1226082912995,15.6471309941238,7.40507820375101,"Olenekian",12,7,15.6471309941238,"Northern",16.155405,"tropical",39.1952660574694,"occurrence5","slope"
667,"244.082_667",3.58870421243785,"Rarefaction",0,0.699999668690652,2.41698705198038,2.05267453540302,2.78129956855773,89,89,8,0.9441,0.943820224719101,0.375,5,0,0,0,0,0,0,0,0,0,89,57,2,244.082,35.1226082912995,15.6471309941238,2.41698705198038,"Anisian",12,7,15.6471309941238,"Northern",16.155405,"tropical",3.8524143404607,"occurrence5","slope"
668,"481.975_668",14.7256232369929,"Rarefaction",0,0.700000008619146,8.47506671705419,0,18.2673429332865,30,30,12,0.8027,0.8,0.5,6,0,3,2,0,0,1,0,0,0,30,13,3,481.975,0.275207202771795,-42.2381061986294,8.47506671705419,"Tremadocian",3,16,42.2381061986294,"Southern",46.433937,"temperate",13.4137057304572,"occurrence5","slope"
669,"463.8_669",26.5051457104972,"Extrapolation",0,0.7,16.8294117647059,4.380911498135,29.2779120312768,17,17,13,0.4985,0.470588235294118,0.307692307692308,9,4,0,0,0,0,0,0,0,0,17,5,2,463.8,6.18976274392675,-35.8055961585125,16.8294117647059,"Darriwilian",4,15,35.8055961585125,"Southern",37.779652,"temperate",12.0230704906018,"occurrence5","slope"
669,"365.505_669",9.31630374234154,"Extrapolation",0,0.7,5.1,0,11.4006832039471,9,9,5,0.6923,0.666666666666667,0.4,3,1,0,1,0,0,0,0,0,0,9,6,2,365.505,6.18976274392675,-35.8055961585125,5.1,"Famennian",4,15,35.8055961585125,"Southern",37.779652,"temperate",7.14290991446137,"occurrence5","slope"
67,"25.17_67",50.6600228718127,"Rarefaction",0,0.700000113479026,29.5036990810927,25.2881274137533,33.719270748432,91,91,37,0.9163,0.912087912087912,0.783783783783784,8,18,4,2,3,2,0,0,0,0,91,15,1,25.17,-134.063276227761,61.7098755951071,29.5036990810927,"Chattian",17,2,61.7098755951071,"Northern",56.895757,"temperate",20.7401005517278,"occurrence5","slope"
67,"30.6_67",12.1157352198537,"Extrapolation",0,0.7,7.14285714285714,1.65115137175691,12.6345629139574,7,7,5,0.4857,0.428571428571429,0.2,4,0,1,0,0,0,0,0,0,0,7,4,1,30.6,-134.063276227761,61.7098755951071,7.14285714285714,"Rupelian",17,2,61.7098755951071,"Northern",56.895757,"temperate",6.08716217689727,"occurrence5","slope"
670,"402.045_670",129.048074030286,"Rarefaction",0,0.699999962625727,72.5923159532353,64.5369965380899,80.6476353683807,219,219,92,0.8504,0.849315068493151,0.641304347826087,33,26,20,2,7,1,0,2,1,0,219,24,9,402.045,11.2500000091672,-29.0716472228764,72.5923159532353,"Emsian",5,14,29.0716472228764,"Southern",30.068394,"temperate",49.6849887011709,"occurrence5","slope"
673,"365.505_673",33.8979109073814,"Rarefaction",0,0.69999996465715,18.1074359521522,14.6681584139786,21.5467134903257,119,119,31,0.9252,0.92436974789916,0.709677419354839,9,6,6,1,4,1,0,1,1,0,119,32,4,365.505,22.233125424658,-9.51262590925695,18.1074359521522,"Famennian",8,11,9.51262590925695,"Southern",9.609479,"tropical",25.3607419192357,"occurrence5","slope"
674,"338.5_674",1.83355173797729,"Rarefaction",0,0.699994866099435,1.44456092692122,1.01430695608319,1.87481489775925,6,6,2,1,1,1,0,1,0,1,0,0,0,0,0,0,6,6,1,338.5,25.6668937388432,-2.38733074715362,1.44456092692122,"Visean",9,10,2.38733074715362,"Southern",3.189685,"tropical",1.13166209436521,"occurrence5","slope"
674,"270.65_674",84.679214003914,"Extrapolation",0,0.7,43.8817021276594,19.465959612403,68.2974446429159,47,47,30,0.5578,0.553191489361702,0.3,21,5,2,0,2,0,0,0,0,0,47,6,3,270.65,25.6668937388432,-2.38733074715362,43.8817021276594,"Roadian",9,10,2.38733074715362,"Southern",3.189685,"tropical",38.4638347416514,"occurrence5","slope"
675,"117.3_675",90.0610682094986,"Extrapolation",0,0.7,56.2305031446542,30.5512169300667,81.9097893592416,53,53,41,0.4614,0.452830188679245,0.292682926829268,29,12,0,0,0,0,0,0,0,0,53,20,6,117.3,29.2247238614962,4.84104978502732,56.2305031446542,"Aptian",10,9,4.84104978502732,"Northern",3.189685,"tropical",43.9770406202791,"occurrence5","slope"
676,"296.21_676",17.9512385057292,"Rarefaction",0,0.699999962212154,9.45380535681353,6.67365482510414,12.2339558885229,122,122,24,0.9268,0.926229508196721,0.625,9,4,3,2,1,0,1,0,1,0,122,78,2,296.21,33.9611766548587,11.4814899817239,9.45380535681353,"Asselian",11,8,11.4814899817239,"Northern",9.609479,"tropical",15.4040468542235,"occurrence5","slope"
677,"123.585_677",8.96874661823769,"Rarefaction",0,0.700000115468935,5.54768658681873,2.10236418744754,8.99300898618993,15,15,7,0.8091,0.8,0.571428571428571,3,1,2,1,0,0,0,0,0,0,15,9,1,123.585,-0.483599218578396,-46.4466190841037,5.54768658681873,"Barremian",3,16,46.4466190841037,"Southern",46.433937,"temperate",17.0174435178489,"occurrence5","slope"
680,"152_680",80.5339729285242,"Rarefaction",0,0.699999992748641,43.8199256435686,38.4216231886259,49.2182280985113,299,299,78,0.9066,0.906354515050167,0.641025641025641,28,11,9,7,6,3,1,4,2,2,299,65,6,152,15.8539138519199,-27.431768605304,43.8199256435686,"Kimmeridgian",5,14,27.431768605304,"Southern",30.068394,"temperate",28.0573077776591,"occurrence5","slope"
680,"169.55_680",55.6657510042604,"Rarefaction",0,0.699999882729476,32.8422502254643,27.6830717153506,38.0014287355779,78,78,38,0.8388,0.833333333333333,0.657894736842105,13,17,3,4,0,1,0,0,0,0,78,17,1,169.55,15.8539138519199,-27.431768605304,32.8422502254643,"Bajocian",5,14,27.431768605304,"Southern",30.068394,"temperate",51.4444037035449,"occurrence5","slope"
680,"1.29585_680",56.8403148216876,"Rarefaction",0,0.69999990524217,33.0976034422035,27.4368991004276,38.7583077839794,81,81,39,0.8058,0.802469135802469,0.58974358974359,16,11,6,5,1,0,0,0,0,0,81,6,2,1.29585,15.8539138519199,-27.431768605304,33.0976034422035,"Pleistocene",5,14,27.431768605304,"Southern",30.068394,"temperate",13.0440936251142,"occurrence5","slope"
680,"163.4_680",106.186136106797,"Extrapolation",0,0.7,59.28431372549,40.6379560329677,77.9306714180124,102,102,58,0.689,0.686274509803922,0.448275862068966,32,14,8,2,2,0,0,0,0,0,102,22,3,163.4,15.8539138519199,-27.431768605304,59.28431372549,"Callovian",5,14,27.431768605304,"Southern",30.068394,"temperate",92.1083006633742,"occurrence5","slope"
681,"158.15_681",14.4650611371091,"Extrapolation",0,0.7,9.25555555555556,0,20.3250963055821,9,9,7,0.4949,0.444444444444444,0.285714285714286,5,2,0,0,0,0,0,0,0,0,9,3,1,158.15,19.5582439997096,-20.9542458061587,9.25555555555556,"Oxfordian",6,13,20.9542458061587,"Southern",22.92951,"tropical",14.7943202380711,"occurrence5","slope"
